duration,tempo,tempo_std,onset_rate,rmse_mean,rmse_std,dynamic_range,silence_ratio,zcr_mean,spectral_centroid_mean,spectral_bandwidth_mean,chroma_stft_mean,tonnetz_1_mean,tonnetz_2_mean,tonnetz_3_mean,tonnetz_4_mean,tonnetz_5_mean,tonnetz_6_mean,mfcc_1_mean,mfcc_delta1_1_mean,mfcc_delta2_1_mean,mfcc_2_mean,mfcc_delta1_2_mean,mfcc_delta2_2_mean,mfcc_3_mean,mfcc_delta1_3_mean,mfcc_delta2_3_mean,mfcc_4_mean,mfcc_delta1_4_mean,mfcc_delta2_4_mean,mfcc_5_mean,mfcc_delta1_5_mean,mfcc_delta2_5_mean,mfcc_6_mean,mfcc_delta1_6_mean,mfcc_delta2_6_mean,mfcc_7_mean,mfcc_delta1_7_mean,mfcc_delta2_7_mean,mfcc_8_mean,mfcc_delta1_8_mean,mfcc_delta2_8_mean,mfcc_9_mean,mfcc_delta1_9_mean,mfcc_delta2_9_mean,mfcc_10_mean,mfcc_delta1_10_mean,mfcc_delta2_10_mean,mfcc_11_mean,mfcc_delta1_11_mean,mfcc_delta2_11_mean,mfcc_12_mean,mfcc_delta1_12_mean,mfcc_delta2_12_mean,mfcc_13_mean,mfcc_delta1_13_mean,mfcc_delta2_13_mean,clip_id,label,source_file,full_duration,clip_count
30.0,50.666360294117645,182.17841327218008,4.3,-24.207799911499023,4.923470973968506,52.953670501708984,0.0011609907120743034,0.019669193232391642,761.2802266075274,869.6843474571389,0.26540808078082884,-0.04435618841853323,0.1597179686098217,0.07594933641876238,-0.1416911269961753,0.060156946615753576,0.08587166295411527,230.52688226490315,0.01664008597628998,-0.01780809970333665,-2.98572608902684,0.005511477072783022,-0.0032216450088397193,-27.26907207197459,-0.0020429334691882263,0.0035341158623423672,21.900866042827996,-0.002552519662847537,0.0023090967927517927,-0.23895302672117366,-0.00017843738462207015,0.0008909851334118179,-20.301416089632735,0.0007619277782568529,0.0010319454095869104,-7.858788310416629,0.0005397150365828334,0.0005380350917001832,-10.728214736338995,0.0004156316289335874,0.00023157946468389524,-18.46567122709944,-0.00038413576724414313,0.0012116528165215209,-12.777476143116063,-0.0017086599952562571,0.0019362685717941427,-12.393786396802808,-0.0012075289914727678,0.0018334391496334914,-16.88842276609667,0.001501547739168242,0.002022395794147129,-13.616068679212582,0.003360208765457418,0.0019025587684829259,d7f1ead5-62cf-4e0a-aa1d-62e0a8ccc59c,0,Human/SamT/Archive (3)/Circus Marcus - Petite ritournelle d'un vieux biclou rouillé.mp3,192.05224489795918,4
30.0,151.99908088235293,182.03932805485783,1.9333333333333333,-33.447296142578125,17.358083724975586,80.0,0.081656346749226,0.02547150130611455,745.170953112656,763.2813501737857,0.2647110002858178,-0.1672645795862238,-0.1870857246361806,-0.05302974952206809,-0.07314178289739492,0.008953713110012688,0.025210598353034033,187.48461804161303,-0.02565746106574569,-0.013054558374651413,28.164894256759954,-0.01847721035390848,-0.004704987641434042,-9.78343362374663,-0.00824837500307708,0.0011667716346839103,0.8395454780658149,-0.00013482370063792464,0.0014630731327455293,-3.5839653974838273,0.002938345356803893,-0.0007630705203609642,-4.599108635014016,0.0035592115386701953,-0.0012102313235154663,-1.7218030581513917,0.004559298039172702,0.0003281969767568425,-1.9302595922833712,0.004670536296068201,0.0011720607875660045,-2.9886300529449374,0.002343486146221059,0.0004996998147621632,-2.878984051765492,-0.0003699327908240262,2.034851954081028e-05,-3.981901911926432,-0.0008805717270729133,0.0005661873875865628,-7.273491537374868,0.0003237186857427323,0.0008808549770111722,-7.672825226357437,0.0015362667676780933,0.0001059428491913822,05e9b535-9861-4df0-b714-b8ce6078ff7b,0,Human/FMA/Other/E-Lot - An ending theme..mp3,215.0418820861678,4
30.0,135.99917763157896,75.13035371298935,2.9,-27.081363677978516,6.183572292327881,62.03460693359375,0.0011609907120743034,0.029093739418053405,689.3851766366809,791.9657364429559,0.20102545191324997,0.209404859228577,0.41065342393781556,0.010576542328220688,0.23596816337065893,0.029716486119510457,0.054553249029196726,138.6667688363063,0.007978316256475756,-0.010302418576234594,58.01473628481304,0.008279352142985667,-0.005831532549770164,6.524700483509047,0.00734137699179766,-0.0018274159078679627,-7.648175273714565,0.005518544148438205,-8.736842393948236e-05,-6.149634653153951,0.00394650896731385,-0.0001827271392762199,0.5958979268167389,0.0025705931851466024,-0.0006038805040554326,4.648464534066338,0.00030330875963477724,-0.0004049404056560851,-0.6927420622953927,-0.0029333796063027084,0.00018931747768545775,-9.381271441961625,-0.005655359354400827,0.0002746839567264255,-12.013165469767314,-0.006620330505113423,-0.0007654907180911217,-8.66110722570507,-0.006094677489304795,-0.002458656679308903,-3.6028271790535054,-0.00486905419436186,-0.00336774144773179,0.3679169597629216,-0.003072048549188224,-0.002399660172578767,7c37f598-b5c4-4d5f-a822-98fb7b029a19,0,Human/FMA/Other/Beat Mekanik - Gone Again.mp3,231.554,4
30.0,114.84375,211.1038777116564,2.7,-24.881664276123047,5.3384294509887695,50.59686279296875,0.0007739938080495357,0.018762547165247678,643.387741032954,1429.5553584421618,0.3035172395585621,0.23724010401382967,-0.14632210156517536,-0.08539563164731252,-0.21533822666075766,-0.023315518555862055,0.048626220734249076,208.04849347909897,-0.005633067129292463,-0.012195587657464117,70.41892696593898,-0.0030600713914631264,-0.006635641169899235,-1.618128474230624,-0.0005373267832214445,-0.001854687939509658,1.8514030352387265,0.0008901879866791325,1.908436788318346e-06,14.662020185710169,0.001329232216497869,-0.00012714662667902334,7.2540849343337035,0.0015495728633199764,-0.00012469465441771087,-2.9943334402610775,0.001991305247904293,0.0007639539093995872,-3.4146544281456714,0.0023486211093938724,0.0015852453122160712,-3.3538927702531534,0.002073939188818167,0.001331209252009802,-8.209440900998256,0.0011245780669557098,0.0002351217382853532,-9.213854150501382,7.274154221908079e-05,-0.0006480222389097308,-4.502374551264209,-0.0005274103113647115,-0.0006696104733939401,-2.0258207052923245,-0.0007653397251926806,-0.00010650881479149949,3bbf702f-8bd6-4263-93b5-89d85922ddca,0,Human/FMA/Podington Bear/Podington Bear - Falling Falling.mp3,120.84666666666666,4
30.0,120.18531976744185,84.99192013316647,1.8,-24.590328216552734,5.668567180633545,50.21646499633789,0.0011609907120743034,0.01409231841379644,500.5656029975903,875.5318661209714,0.2691758386161419,0.252291499143194,0.23100284913661293,-0.12638041586463053,-0.08374117986899574,-0.009788369896594493,-0.011452065204028583,221.74586069664844,0.00698015174842877,-0.013033245126101642,75.42064671658447,0.004744181056247053,-0.007997523002039415,-2.8856749461588227,0.0028723068373190624,-0.0031116957730983955,-3.3152241237535236,0.001851317819600847,-0.0004614439334572676,6.187693421355561,0.0012940512235134888,-5.000044391591993e-05,1.1476646222284794,0.0011179894357015614,-0.0006449737779748073,-2.55784115635157,0.0014701856285121101,-0.001128815976017255,-2.976370743430949,0.0018431285822875496,-0.0010525218452985218,-7.026181442505076,0.0014176221571613338,-0.0005304327351774717,-9.123196004284553,0.0003269589538782033,-2.53608073704755e-05,-4.128845256202511,-0.00035506868684138595,9.13622628933451e-06,0.6913191210516171,-5.475576441784488e-05,-0.0003481078295400297,-1.0596564670788136,0.0006603734794299177,-0.00041411064475180314,d1fff809-5e9e-43e3-bf68-a5d14b26ceec,0,Human/FMA/Brylie Christopher Oxley/Brylie Christopher Oxley - She Flew Nearby.mp3,157.472,4
30.0,151.99908088235293,410.3118072686993,3.2666666666666666,-24.00689697265625,5.061936378479004,47.845096588134766,0.0007739938080495357,0.016574351780185757,613.3159463264102,967.723155077164,0.21423578685999176,0.310992236518093,0.19381222525466393,0.051714364987330466,0.04939824037059452,-0.02058121502710059,0.009893483751255448,228.54022948779576,0.0011408198963632136,-0.01699836090517529,39.49235164109665,0.002178885089783347,-0.0074901137515320125,-16.605706898319337,0.0025953132636734955,-0.0003894269318200687,9.462524051209243,0.001218659688901699,0.001045820413907358,12.023899781568057,-0.0016001125359986544,-0.0006446068450433786,0.08032458001159655,-0.0038262703416935924,-0.001707462871645304,1.3200277449510291,-0.003896676677550431,-0.0010365566519299737,3.2819114313416264,-0.0025121995811039142,0.00026776190418891877,-2.6942308749996395,-0.0014122355026050235,0.0010580901993801888,-6.21679423261458,-0.0008868453168962385,0.0011798465032422858,-3.6876411171005774,0.0003112711895784255,0.0013236471599566836,-3.501000442413321,0.0027342130594972722,0.0021682338514658387,-6.337262839194786,0.005200106206208373,0.0032482181628815496,b408d542-99b5-4963-a6ea-464c9ffc48c8,0,Human/FMA/Other/Lobo Loco - Madelene (ID 1315).mp3,291.19319727891155,4
30.0,151.99908088235293,125.49624267812028,1.8333333333333333,-30.920429229736328,15.46289348602295,80.0,0.07159442724458204,0.017801101731811146,492.59566905676553,716.9210144273528,0.22875668880835906,-0.4034271069435479,0.1763110944380971,-0.20699694723211204,-0.20338209974377403,0.06271589289602984,-0.05818544266842572,170.6947582006752,-0.011700177535366492,-0.0059820957048003715,92.66297123312523,-0.010106504781966036,-0.004488725031902604,29.073390491231443,-0.007551814329909294,-0.0027969136228947703,2.9842632935603697,-0.004387224348355348,-0.001513607920872627,-0.14419228724719987,-0.0011798293143816389,-0.0008115542629601804,-1.5507504367040288,0.0015466095938168926,-0.0004547658782650333,-7.696067713315963,0.0035595979605250075,-0.00010179980680285382,-13.952350269844755,0.0048993272381878,0.00040438146815404124,-16.228474895986718,0.00562048302999633,0.000964848504307178,-14.542703834927924,0.005594369111623908,0.0013477060578595465,-11.40278474298044,0.004618259134195762,0.001353166661687612,-8.736060703869539,0.0027410155535522746,0.00091859575401734,-6.703743217556749,0.0004563277982221282,0.00016318547027127084,93d15c4e-6753-484e-ab96-14fa00341912,0,Human/SamT/Archive (3)/Alex-Productions - Classical Sad Cinematic _ Desolation.mp3,156.55403628117915,4
30.0,198.76802884615384,409.73694107187805,1.9333333333333333,-26.608930587768555,6.310139179229736,53.90495681762695,0.0007739938080495357,0.01833719070481811,735.2606308875835,1793.282424376982,0.3182841463913143,0.24665904119079632,0.07845318866701952,0.11081016054607114,0.09547129323939647,0.027975718744896082,0.020217752840791643,182.7617479705195,0.013413793350215426,-0.009150814949880804,76.61141997019661,0.009117922972703052,-0.005998435606159177,10.938658872041,0.004256968572606205,-0.0026779375316414067,2.767819303998333,0.0008800887742564428,-0.00063303418527215,8.82893852618032,-0.0003370817308637859,-0.00011219386405227858,2.884166730567527,-0.00030408135139621236,-0.00028745518692944305,-5.847425731834518,-0.00023909685843585994,-0.0002742026239767463,-7.636336241210963,-0.00048768816970519267,8.047043216869034e-05,-8.353871417726879,-0.0007199903699000783,0.00043730533580183076,-11.851316931187775,-0.0006968348900077537,0.0007012500466468424,-12.478546273288826,-0.0003453185605292532,0.0011708495884537793,-8.843995105670095,0.0005024643103659704,0.001972076434236628,-5.551045864390712,0.0018408422345907744,0.0026885239217540697,342fc7c9-a429-4c16-acad-ec5ee170c9a5,0,Human/FMA/Podington Bear/Podington Bear - All The Ways.mp3,82.28571428571429,2
30.0,80.74951171875,398.0631849998101,3.3,-31.07274055480957,16.117063522338867,80.0,0.06888544891640867,0.03329703977602554,1050.4829459352582,1191.678407325086,0.3430070584584039,-0.14337608782330544,-0.16028175963917757,-0.05614251173462579,0.12280197059711276,0.00025480498941548067,0.037438243498606756,199.7311280264874,-0.010317999127189892,-0.0103234093295372,29.354887460670525,-0.0017796264994505537,-0.0012393431419239376,-8.588444985286985,0.0038046179680227906,0.0032536766414900994,6.4193311861936,0.0028371690074697094,0.0014097720450670437,4.0979931222594,-0.0021274703812842024,-0.001881643892186346,-1.5351068164160853,-0.005889616631061801,-0.002621469619186506,-5.4884819309009245,-0.005224746169465987,-0.0009628859601893768,-7.224204412519085,-0.001028109801975758,0.0006722152599589903,-6.076379543711796,0.0031476722948842357,0.00041056833738736614,-5.745942357274745,0.004888323800851263,-0.0008929091204689989,-6.253196693627976,0.00462152788117533,-0.000623984010128716,-5.929396412351163,0.003372066267377072,0.0013711392449076976,-4.209374537949944,0.001223642189074691,0.002170090871248731,d064bb67-688d-4844-bd1e-868115fe0aa8,0,"Human/museopen/Preludes, Op. 28 - No. 10 'The night moth'.mp3",32.02718820861678,1
30.0,52.20170454545455,50.14618271413823,1.2666666666666666,-25.77334976196289,5.943917751312256,58.24156951904297,0.001934984520123839,0.019845118094523995,527.5998735735013,550.1493826232398,0.2679080511511556,0.35075724063771246,-0.006742969397253513,0.05851922820527184,0.31559213016870596,0.05857836090398807,-0.02119192609579365,191.62363671879166,-0.009183098582263826,-0.01130467981399564,80.98690245609268,-0.00817980514944259,-0.007126862059455035,4.610648721545731,-0.006715691634935962,-0.002734268333994686,-10.944011297879605,-0.005220083303915047,7.790158956835244e-05,-1.5796598037119849,-0.0040334649273155295,0.0010098583329541046,-0.583056258990717,-0.0030430598113025385,0.0009516400652286228,-9.800876375429105,-0.001840678231521471,0.0008753873227368652,-17.127727441746345,-0.0002645626619797019,0.0010664689684283578,-16.325120801263775,0.0014122474849211583,0.0012416756871701342,-10.362629563799638,0.002876007153569579,0.001136010226484816,-5.549726689806311,0.004090084408483444,0.0008195611529949371,-4.981813036655136,0.00502512636365419,0.0005042008228882964,-6.912413341043935,0.0053031607124290215,0.00022676851448377892,fd11fd65-6db7-4969-ae4f-d751d33d6298,0,Human/FMA/Marcos H. Bolanos/Marcos H. Bolanos - Rain-Soaked Window.mp3,166.7048125,4
